,popularity,vote_count,id_x,adult,original_language,title,vote_average,overview,MPAA,year,month,studio,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,avg_rating_imdb,num_votes_imdb,actors,directors,producers,editors,writers
13,29.008,15056,10195,False,en,thor,6.7,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",PG-13,2011,04,Par.,"$150,000,000","$181,030,624","$449,326,618",tt0800369,thor,Thor,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,"Anthony Hopkins,Tom Hiddleston,Natalie Portman,Chris Hemsworth",Kenneth Branagh,,,"Mark Protosevich,J. Michael Straczynski,Ashley Miller,Zack Stentz,Don Payne"
14,21.549,2592,10196,False,en,the last airbender,4.6,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.",PG,2010,06,Par.,"$150,000,000","$131,772,187","$319,713,881",tt0938283,the last airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734,"Nicola Peltz,Dev Patel,Jackson Rathbone,Noah Ringer",M. Night Shyamalan,"Frank Marshall,Sam Mercer",Conrad Buff IV,
15,15.444,1642,10316,False,en,the ides of march,6.7,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,R,2011,09,Sony,"$23,000,000","$40,962,534","$77,735,925",tt1124035,the ides of march,The Ides of March,2011,101.0,"Drama,Thriller",7.1,207417,"George Clooney,Philip Seymour Hoffman,Paul Giamatti,Ryan Gosling",,Brian Oliver,Stephen Mirrione,"Grant Heslov,Beau Willimon"
16,18.058,342,10317,False,en,our brand is crisis,5.9,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America.",R,2015,09,,"$28,000,000","$7,002,261","$8,594,558",tt1018765,our brand is crisis,Our Brand Is Crisis,2015,107.0,"Comedy,Drama",6.1,19033,"Sandra Bullock,Anthony Mackie,Billy Bob Thornton,Joaquim de Almeida",David Gordon Green,"George Clooney,Grant Heslov",,"Peter Straughan,Rachel Boynton"
17,18.884,1020,10679,False,en,iron sky,5.7,"In the last moments of World War II, a secret Nazi space program evaded destruction by fleeing to the Dark Side of the Moon. During 70 years of utter secrecy, the Nazis construct a gigantic space fortress with a massive armada of flying saucers.",,2012,03,EOne,,,,tt1034314,iron sky,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",5.9,87609,"Christopher Kirby,Udo Kier,Julia Dietze,Götz Otto",Timo Vuorensola,"Oliver Damian,Tero Kaukomaa",,"Jarmo Puskala,Johanna Sinisalo,Michael Kalesniko"
18,34.058,15836,11324,False,en,shutter island,8.1,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",R,2010,02,Par.,"$80,000,000","$128,012,934","$299,461,782",tt1130884,shutter island,Shutter Island,2010,138.0,"Mystery,Thriller",8.1,1005960,"Mark Ruffalo,Ben Kingsley,Leonardo DiCaprio,Emily Mortimer",Martin Scorsese,"Bradley J. Fischer,Arnold Messer,Mike Medavoy",,"Laeta Kalogridis,Dennis Lehane"
19,13.972,1390,11439,False,en,the ghost writer,6.8,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,PG-13,2010,02,Sum.,"$45,000,000","$15,541,549","$65,532,491",tt1139328,the ghost writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",7.2,148274,"Pierce Brosnan,Ewan McGregor,Jon Bernthal,Olivia Williams",Roman Polanski,"Robert Benmussa,Alain Sarde",,Robert Harris
20,7.837,129,11761,False,en,peacock,6.1,"A man with a split personality fools his small town into believing his two alter egos are man and wife, although a struggling young mother holds the key to his past and sparks a battle between the personalities.",PG-13,2010,04,,,,,tt1188113,peacock,Peacock,2010,90.0,"Drama,Horror,Thriller",6.3,10057,"Cillian Murphy,Susan Sarandon,Ellen Page,Josh Lucas",Michael Lander,Barry Mendel,Sally Menke,Ryan O Roy
21,26.884,10292,12155,False,en,alice in wonderland,6.6,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",PG,2010,03,,"$200,000,000","$334,191,110","$1,025,491,110",tt1014759,alice in wonderland,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",6.5,358813,"Anne Hathaway,Johnny Depp,Mia Wasikowska,Helena Bonham Carter",Tim Burton,"Jennifer Todd,Suzanne Todd,Joe Roth",,"Linda Woolverton,Lewis Carroll"
22,26.884,10292,12155,False,en,alice in wonderland,6.6,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",PG,2010,03,,"$200,000,000","$334,191,110","$1,025,491,110",tt2049386,alice in wonderland,Alice in Wonderland,2010,99.0,"Fantasy,Musical",6.5,6,"Sarah Evans,Lauren Nicole Goode",James Fotopoulos,Lauren Chapman,,
23,12.668,973,12201,False,en,edge of darkness,6.3,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",R,2010,01,WB,"$60,000,000","$43,313,890","$82,812,456",tt1226273,edge of darkness,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",6.6,84753,"Danny Huston,Bojana Novakovic,Ray Winstone,Mel Gibson",Martin Campbell,"Graham King,Tim Headington",,"Andrew Bovell,William Monahan,Troy Kennedy-Martin"
24,33.982,12994,12444,False,en,harry potter and the deathly hallows: part 1,7.8,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",PG-13,2010,10,,,,,tt0926084,harry potter and the deathly hallows: part 1,Harry Potter and the Deathly Hallows: Part 1,2010,146.0,"Adventure,Fantasy,Mystery",7.7,425530,"Emma Watson,Bill Nighy,Daniel Radcliffe,Rupert Grint",David Yates,"David Barron,David Heyman",,"Steve Kloves,J.K. Rowling"
25,40.992,13960,12445,False,en,harry potter and the deathly hallows: part 2,8.1,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",PG-13,2011,07,,,,,tt1201607,harry potter and the deathly hallows: part 2,Harry Potter and the Deathly Hallows: Part 2,2011,130.0,"Adventure,Drama,Fantasy",8.1,691835,"Emma Watson,Daniel Radcliffe,Rupert Grint,Michael Gambon",David Yates,"David Barron,David Heyman",,"Steve Kloves,J.K. Rowling"
26,7.211,75,12645,False,en,inhale,6.0,A couple goes to dangerous lengths to find a lung donor for their daughter.,R,2010,08,IFC,,,,tt1196340,inhale,Inhale,2010,83.0,"Drama,Thriller",6.6,6006,"Dermot Mulroney,Sam Shepard,Diane Kruger,Rosanna Arquette",Baltasar Kormákur,"Michelle Chydzik Sowa,Jennifer Kelley",,"Walter Doty,John Claflin,Christian Escario"
27,11.984,276,12819,False,en,alpha and omega,5.4,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",PG,2010,09,LGF,,,,tt1213012,alpha and omega,Alpha and Omega,2010,90.0,"Adventure,Animation,Comedy",5.3,12463,"Dennis Hopper,Hayden Panettiere,Christina Ricci,Justin Long","Anthony Bell,Ben Gluck","Richard Rich,Ken Katsumoto",,"Chris Denk,Steve Moore"
28,11.81,870,13477,False,en,when in rome,6.0,"After fishing out coins from a water fountain in Italy, cynical New Yorker Beth Harper finds herself being wooed by several ardent suitors. As she deals with the attention, Beth tries to figure out whether a charming reporter really loves her.",PG-13,2010,01,BV,,,,tt1185416,when in rome,When in Rome,2010,91.0,"Comedy,Romance",5.6,57396,"Josh Duhamel,Anjelica Huston,Danny DeVito,Kristen Bell",Mark Steven Johnson,"Andrew Panay,Gary Foster",,"David Diamond,David Weissman"
29,16.157,1959,14564,False,en,rings,4.9,"Julia becomes worried about her boyfriend, Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",PG-13,2017,02,Par.,"$25,000,000","$27,793,018","$82,917,283",tt0498381,rings,Rings,2017,102.0,"Drama,Horror,Mystery",4.5,34151,"Vincent D'Onofrio,Matilda Anna Ingrid Lutz,Alex Roe,Johnny Galecki",F. Javier Gutiérrez,Laurie MacDonald,,"Akiva Goldsman,David Loucka,Jacob Estes,Kôji Suzuki"
30,14.922,868,16290,False,en,jackass 3d,6.5,"Jackass 3D is a 3-D film and the third movie of the Jackass series. It follows the same premise as the first two movies, as well as the TV series. It is a compilation of various pranks, stunts and skits. Before the movie begins, a brief introduction is made by Beavis and Butt-head explaining the 3D technology behind the movie. The intro features the cast lining up and then being attacked by various objects in slow-motion. The movie marks the 10th anniversary of the franchise, started in 2000.",R,2010,10,,"$20,000,000","$117,229,692","$171,685,793",tt1116184,jackass 3d,Jackass 3D,2010,95.0,"Action,Comedy,Documentary",7.0,53289,,Jeff Tremaine,,,"Ehren McGhehey,Chris Pontius,Jason 'Wee Man' Acuña,Dave England,Preston Lacy"
31,19.483,3796,17578,False,en,the adventures of tintin,6.8,"Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",PG,2011,10,Par.,"$130,000,000","$77,591,831","$373,993,951",tt0983193,the adventures of tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430,"Jamie Bell,Andy Serkis,Simon Pegg,Daniel Craig",Steven Spielberg,Peter Jackson,,"Edgar Wright,Hergé,Steven Moffat,Joe Cornish"
32,27.875,4382,18823,False,en,clash of the titans,5.8,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",PG-13,2010,04,,"$125,000,000","$163,214,888","$493,214,888",tt0800320,clash of the titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",5.8,256176,"Ralph Fiennes,Sam Worthington,Liam Neeson,Jason Flemyng",Louis Leterrier,Kevin De La Noy,,"Travis Beacham,Phil Hay,Matt Manfredi,Beverley Cross"
33,30.486,11435,20352,False,en,despicable me,7.2,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",PG,2010,07,Uni.,"$69,000,000","$251,513,985","$543,464,573",tt1323594,despicable me,Despicable Me,2010,95.0,"Animation,Comedy,Family",7.7,464511,"Russell Brand,Jason Segel,Steve Carell,Julie Andrews","Pierre Coffin,Chris Renaud",John Cohen,,"Cinco Paul,Ken Daurio,Sergio Pablos"
34,18.847,4170,20504,False,en,the book of eli,6.7,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",R,2010,01,WB,"$80,000,000","$94,835,059","$158,750,817",tt1037705,the book of eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",6.9,271307,"Denzel Washington,Gary Oldman,Mila Kunis,Ray Stevenson","Allen Hughes,Albert Hughes","Joel Silver,Broderick Johnson,Andrew A. Kosove",,Gary Whitta
35,14.812,5072,20526,False,en,tron: legacy,6.4,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",PG,2010,12,,"$200,000,000","$172,062,763","$400,062,763",tt1104001,tron: legacy,Tron,2010,125.0,"Action,Adventure,Fantasy",6.8,296211,"Olivia Wilde,Jeff Bridges,Bruce Boxleitner,Garrett Hedlund",Joseph Kosinski,,,"Steven Lisberger,Edward Kitsis,Adam Horowitz,Brian Klugman,Lee Sternthal"
36,13.86,879,20533,False,en,jonah hex,4.7,"Gunslinger Jonah Hex (Josh Brolin) is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull (John Malkovich), a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child. Megan Fox plays a prostitute as well as Jonah Hex's love interst in the film.",PG-13,2010,06,WB,"$47,000,000","$10,547,117","$11,022,696",tt1075747,jonah hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",4.7,51860,"Josh Brolin,Michael Fassbender,Megan Fox,John Malkovich",Jimmy Hayward,,,"Tony DeZuniga,Mark Neveldine,Brian Taylor,William Farmer,John Albano"
37,21.52,3130,20662,False,en,robin hood,6.4,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",PG-13,2010,05,Uni.,"$210,000,000","$105,487,148","$322,459,006",tt0955308,robin hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"Max von Sydow,Russell Crowe,Cate Blanchett,Matthew Macfadyen",Ridley Scott,Brian Grazer,,"Brian Helgeland,Cyrus Voris,Ethan Reiff"
